DSC_0550.JPG,594,1295,980,2432,person
DSC_0550.JPG,1190,1475,1824,2622,person
DSC_0550.JPG,1663,1295,2367,2622,person
DSC_0551.JPG,643,1046,1155,2624,person
DSC_0551.JPG,0,1534,811,2169,bicycle
DSC_0551.JPG,0,1519,776,2140,bicycle
DSC_0551.JPG,0,1502,661,2098,bicycle
DSC_0551.JPG,0,1437,611,1946,bicycle
DSC_0552.JPG,1418,500,2074,2622,person
DSC_0552.JPG,2422,773,2684,995,car
DSC_0552.JPG,2266,803,3885,2170,car
DSC_0552.JPG,1769,832,1826,986,person
DSC_0552.JPG,1826,775,1890,955,person
DSC_0552.JPG,2248,749,2302,909,person
DSC_0552.JPG,2071,765,2145,958,person
DSC_0552.JPG,0,1071,342,1536,bicycle
DSC_0552.JPG,0,1060,458,1465,bicycle
DSC_0552.JPG,131,1053,656,1405,bicycle
DSC_0552.JPG,208,1036,726,1360,bicycle
DSC_0552.JPG,391,1025,775,1296,bicycle
DSC_0552.JPG,539,1029,891,1275,bicycle
DSC_0552.JPG,694,1032,997,1215,bicycle
DSC_0552.JPG,779,1018,1043,1198,bicycle
DSC_0552.JPG,846,983,1099,1191,bicycle
DSC_0552.JPG,1008,979,1229,1155,bicycle
DSC_0552.JPG,1120,983,1317,1131,bicycle
DSC_0552.JPG,1208,962,1381,1106,bicycle
DSC_0552.JPG,1324,934,1515,1046,bicycle
DSC_0555.JPG,1292,864,3234,2241,car
DSC_0555.JPG,0,1321,209,2117,bicycle
DSC_0555.JPG,3,1268,849,1837,bicycle
DSC_0555.JPG,200,1212,1085,1819,bicycle
DSC_0555.JPG,0,1275,525,1810,bicycle
DSC_0555.JPG,550,1201,1155,1701,bicycle
DSC_0555.JPG,747,1173,1377,1670,bicycle
DSC_0555.JPG,2888,955,3074,1099,bicycle
DSC_0555.JPG,3000,969,3155,1096,bicycle
DSC_0555.JPG,3092,965,3233,1060,bicycle
DSC_0555.JPG,3441,906,3465,983,person
DSC_0555.JPG,3248,906,3300,1042,person
DSC_0555.JPG,3492,908,3540,1030,person
DSC_0555.JPG,3538,892,3584,1024,person
DSC_0555.JPG,3860,862,3936,962,car
DSC_0557.JPG,127,798,2321,2331,car
DSC_0557.JPG,2522,997,2842,1184,bicycle
DSC_0557.JPG,2698,990,2958,1145,bicycle
DSC_0557.JPG,0,1374,92,1877,bicycle
DSC_0558.JPG,503,304,3260,2622,bicycle
DSC_0563.JPG,465,1067,2744,2437,bicycle
DSC_0565.JPG,607,415,1207,2300,person
DSC_0565.JPG,1714,539,2295,2304,person
DSC_0565.JPG,392,1010,1399,1691,bicycle
DSC_0565.JPG,1184,987,1907,1570,bicycle
DSC_0566.JPG,979,500,3198,2338,car
DSC_0566.JPG,3493,676,3935,1542,car
DSC_0569.JPG,734,211,2972,2624,bicycle
DSC_0573.JPG,1529,233,2422,2558,person
